customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,kfold
7639-LIAYI,Male,0,No,No,0.7183098591549296,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6119402985074627,0.4845372720978537,No,1
7169-YWAMK,Male,0,Yes,Yes,1.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),0.4990049751243781,0.5581063927994462,No,1
4619-EVPHY,Female,1,Yes,No,0.2676056338028169,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.7238805970149254,0.2124048003692591,No,3
4184-TJFAN,Female,1,Yes,Yes,0.028169014084507,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.6970149253731343,0.0294195707362104,Yes,3
7446-YPODE,Male,1,No,No,0.1408450704225352,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.417910447761194,0.074330717747519,No,3
8731-WBBMB,Female,0,Yes,No,0.352112676056338,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.6333333333333334,0.2376817447495961,No,4
2692-BUCFV,Male,1,No,No,0.3943661971830986,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.827860696517413,0.3380798522963305,No,2
5103-MHMHY,Female,0,No,Yes,0.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2756218905472637,0.0031329333025617,Yes,1
6092-QZVPP,Male,0,No,No,0.4929577464788732,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.6064676616915423,0.3272732517885991,No,3
9479-HYNYL,Female,0,Yes,No,0.9859154929577464,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6213930348258706,0.6561562427879067,No,2
0315-LVCRK,Male,0,No,No,0.1408450704225352,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,0.6621890547263681,0.1003865681975536,No,2
4452-QIIEB,Male,0,No,No,0.0845070422535211,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2552238805970149,0.0299561504731133,No,2
1813-JLKWR,Female,0,Yes,Yes,0.8873239436619719,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),0.0154228855721393,0.1520713131779368,No,3
5146-YYFRZ,Male,0,No,No,0.9295774647887324,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.0169154228855721,0.1491980152319409,No,1
5195-KPUNQ,Female,1,No,No,0.7323943661971831,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,0.7810945273631841,0.5986325871220863,No,0
3948-XHGNA,Male,0,No,No,0.323943661971831,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.3114427860696517,0.1375028848372952,Yes,2
3565-UNOCC,Female,1,Yes,No,0.3943661971830986,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8039800995024875,0.3385702746365104,Yes,1
0123-CRBRT,Female,0,Yes,Yes,0.8450704225352113,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.6950248756218904,0.6355815831987076,No,0
4981-FLTMF,Female,0,Yes,Yes,0.7887323943661972,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.4671641791044776,0.4233844911147011,No,1
1096-ADRUX,Female,0,Yes,Yes,0.9154929577464788,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),0.5572139303482587,0.5585564274174937,No,4
6345-FZOQH,Male,0,Yes,No,0.9577464788732396,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,0.0164179104477611,0.155163858758366,No,0
4903-CNOZC,Male,0,No,No,0.3943661971830986,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),0.5238805970149254,0.2245326563581814,No,3
7516-GMHUV,Male,1,Yes,No,0.6901408450704226,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.863681592039801,0.593641818601431,No,0
4697-LUPSU,Male,0,Yes,Yes,0.0140845070422535,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,0.0194029850746268,0.0018405261943226,No,1
9799-CAYJJ,Female,1,Yes,No,0.0140845070422535,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.507960199004975,0.0155781213939533,No,2
1174-FGIFN,Female,0,Yes,Yes,0.3802816901408451,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,0.718407960199005,0.2873817216708977,No,0
1352-VHKAJ,Male,0,Yes,Yes,0.3661971830985915,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.5308457711442786,0.2236672051696284,No,2
1122-JWTJW,Male,0,Yes,Yes,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5213930348258707,0.0059831525501961,Yes,4
6166-ILMNY,Female,0,No,No,0.0140845070422535,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.5124378109452736,0.014510731594738,Yes,3
4526-EXKKN,Male,0,No,No,0.5492957746478874,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,0.06318407960199,0.1102180936995153,No,3
7547-EKNFS,Male,0,Yes,No,0.5774647887323944,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.7661691542288557,0.4547138241403184,Yes,2
3422-GALYP,Male,0,No,No,0.0140845070422535,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.608955223880597,0.0145799676898222,No,3
7435-ZNUYY,Male,0,No,No,0.0704225352112676,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,0.0233830845771144,0.0112854834987306,No,1
9971-ZWPBF,Male,1,Yes,Yes,0.4647887323943662,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.9019900497512436,0.4161550888529887,No,4
1403-GYAFU,Male,0,Yes,Yes,0.971830985915493,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),0.017910447761194,0.1547945995845834,No,1
4526-RMTLL,Male,0,Yes,Yes,0.0985915492957746,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.5761194029850747,0.0723517193630279,No,0
3717-OFRTN,Male,0,No,No,0.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.0149253731343283,0.0001096238172167,No,3
5148-HKFIR,Female,0,No,No,0.2676056338028169,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,0.0144278606965173,0.0447899838449111,No,0
2504-DSHIH,Male,1,Yes,No,0.3098591549295775,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.682089552238806,0.2258308331410108,No,2
9552-TGUZV,Male,0,Yes,No,0.0985915492957746,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5646766169154228,0.0737710593122547,No,0
0320-JDNQG,Male,0,Yes,Yes,0.3098591549295775,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8119402985074626,0.266847449803831,Yes,3
5837-LXSDN,Female,0,Yes,Yes,0.2816901408450704,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),0.4039800995024876,0.1380856219709208,No,3
3806-DXQOM,Female,0,No,No,0.0422535211267605,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.1532338308457711,0.0137375951996307,Yes,4
2485-ITVKB,Female,0,Yes,No,0.0140845070422535,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.1676616915422885,0.0057639049157627,Yes,4
7139-JZFVG,Male,0,Yes,Yes,0.8309859154929577,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),0.4203980099502488,0.4241460881606277,No,4
9651-GTSAQ,Female,0,Yes,No,0.7323943661971831,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8741293532338307,0.6636222017078237,Yes,0
1816-FLZDK,Male,0,No,No,0.0,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0.108457711442786,0.001194322640203,No,3
3530-CRZSB,Female,0,No,No,0.0845070422535211,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.0238805970149253,0.0158204477267482,No,0
7850-THJMU,Female,0,Yes,Yes,0.352112676056338,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),0.0139303482587064,0.0549388414493422,No,1
5010-IPEAQ,Female,0,Yes,Yes,0.9295774647887324,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0.3577114427860697,0.4160108469882298,No,3
4891-NLUBA,Female,0,Yes,Yes,0.8450704225352113,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.4298507462686567,0.4306888991460881,No,4
7240-FQLHE,Female,1,Yes,No,0.2394366197183098,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.8109452736318408,0.209721901684745,Yes,4
4325-NFSKC,Male,1,No,No,0.2535211267605634,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7199004975124377,0.1893837987537503,Yes,2
4390-KYULV,Male,0,Yes,No,0.028169014084507,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.0228855721393034,0.0037329794599584,Yes,1
2984-AFWNC,Female,0,No,No,0.028169014084507,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.7676616915422886,0.0316582044772674,No,2
6376-GAHQE,Male,0,No,No,0.0422535211267605,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.5930348258706467,0.0323563351027002,Yes,3
1568-LJSZU,Male,0,Yes,Yes,0.943661971830986,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.735820895522388,0.7355238864528041,No,0
9845-PEEKO,Female,1,No,No,0.8169014084507042,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),0.6064676616915423,0.5275271174705747,No,4
6892-BOGQE,Female,0,Yes,No,0.9859154929577464,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),0.02636815920398,0.1701361643203323,No,4
0147-ESWWR,Female,1,Yes,No,0.5352112676056339,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8258706467661691,0.4535368105238864,No,0
4350-ZTLPI,Female,0,Yes,No,0.7323943661971831,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.9024875621890548,0.6576736672051696,No,2
8097-OMULG,Male,0,Yes,Yes,0.8169014084507042,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0.582089552238806,0.5219363027925225,No,3
7603-USHJS,Male,0,No,Yes,0.1549295774647887,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5522388059701492,0.0983844911147011,Yes,0
2400-FEQME,Male,0,Yes,Yes,0.7605633802816901,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,0.0223880597014925,0.133758366028156,No,2
5743-KHMNA,Male,0,No,No,0.9859154929577464,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.072636815920398,0.2168589891530117,No,4
9958-MEKUC,Male,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.8527363184079603,0.8653242557119778,No,0
7197-VOJMM,Male,0,Yes,No,0.9295774647887324,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.5069651741293533,0.5369086083544887,No,1
4979-HPRFL,Male,0,Yes,Yes,0.7746478873239437,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.0587064676616915,0.15964112624048,No,1
1545-ACTAS,Female,0,Yes,Yes,0.6619718309859155,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8104477611940298,0.5721670897761366,No,0
8338-QIUNR,Male,0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0.4800995024875621,0.5530579275328872,No,0
6134-KWTBV,Male,0,No,No,0.8591549295774649,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.0512437810945273,0.1628029079159935,No,2
3508-VLHCZ,Female,0,Yes,Yes,0.9859154929577464,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.7194029850746269,0.717776367412878,No,4
4226-KKDON,Male,0,No,No,0.0985915492957746,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.4815920398009951,0.0579448419109162,No,4
0691-NIKRI,Female,0,No,No,0.5492957746478874,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.872636815920398,0.4980844680360027,No,4
0322-YINQP,Male,0,No,No,0.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.3014925373134328,0.00343295638126,Yes,3
4612-THJBS,Female,1,No,No,0.7746478873239437,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8606965174129354,0.6337237479806138,Yes,3
3569-VLDHH,Male,0,Yes,Yes,0.9154929577464788,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,0.5656716417910447,0.5762981767828295,No,2
0786-IVLAW,Female,1,No,No,0.9154929577464788,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),0.8940298507462686,0.8331179321486268,No,0
3301-VKTGC,Male,0,Yes,Yes,0.943661971830986,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),0.6691542288557214,0.6551811677821371,No,0
7663-RGWBC,Male,0,No,No,0.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.2577114427860696,0.002925225017309,Yes,0
8868-GAGIO,Male,0,Yes,No,0.619718309859155,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.6597014925373134,0.4263962612508654,No,2
2712-SYWAY,Female,0,No,No,0.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.0741293532338308,0.0007962150934687,No,1
3750-RNQKR,Female,0,No,No,0.1549295774647887,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.0119402985074626,0.0262462497115162,No,1
6633-MPWBS,Male,0,No,No,0.056338028169014,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.3079601990049751,0.0228594507269789,Yes,1
8775-CEBBJ,Female,0,No,No,0.1126760563380281,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.2582089552238806,0.0443745672744057,Yes,3
3199-XGZCY,Female,0,No,No,0.0985915492957746,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5671641791044776,0.0643780290791599,No,1
4674-HGNUA,Male,0,Yes,Yes,0.9859154929577464,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.7129353233830846,0.7429436879759981,No,3
2330-PQGDQ,Male,0,Yes,Yes,0.7042253521126761,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),0.6562189054726368,0.4939937687514424,No,0
3988-RQIXO,Female,1,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.726865671641791,0.008366028156012,Yes,4
0191-ZHSKZ,Male,1,No,No,0.4084507042253521,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.5621890547263682,0.2414608816062774,No,2
9972-VAFJJ,Female,1,Yes,No,0.7323943661971831,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,0.753731343283582,0.5599642280175398,No,1
3082-VQXNH,Male,0,Yes,No,0.028169014084507,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.1149253731343283,0.0087237479806138,No,0
5324-KTGCG,Male,0,Yes,No,0.9859154929577464,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,0.0258706467661691,0.1755077313639511,No,4
7776-QGYJC,Female,0,Yes,Yes,0.5352112676056339,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6293532338308457,0.3563927994461112,No,2
4853-RULSV,Male,0,No,No,0.971830985915493,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8532338308457711,0.8344507269789984,Yes,2
2834-JRTUA,Male,0,No,No,0.9859154929577464,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.8935323383084576,0.8669916916685899,Yes,0
9822-OAOVB,Female,0,No,No,0.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.3701492537313433,0.0042291714747288,No,0
5018-HEKFO,Female,0,No,No,0.1267605633802817,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.0621890547263681,0.029004154165705,No,0
0848-SOMKO,Male,0,No,No,0.971830985915493,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0.3,0.3951073159473806,No,1
6988-CJEYV,Male,0,No,No,0.676056338028169,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.800497512437811,0.5656300484652665,No,3
6899-PPEEA,Female,1,No,No,0.5070422535211268,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7791044776119402,0.4109739210708516,Yes,1
6648-INWPS,Male,0,Yes,Yes,0.2112676056338028,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.0189054726368158,0.0372201707823678,No,2
3161-ONRWK,Male,0,Yes,Yes,0.8309859154929577,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0.4736318407960198,0.4511308562197092,No,4
3280-NMUVX,Male,0,Yes,Yes,0.4647887323943662,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),0.0134328358208955,0.0761597045926609,No,1
1571-SAVHK,Male,0,No,No,0.1549295774647887,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0.8129353233830846,0.1285425801984768,Yes,0
9948-YPTDG,Male,0,Yes,No,0.5211267605633804,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.608955223880597,0.3455169628432956,Yes,2
4468-KAZHE,Female,1,Yes,No,0.2676056338028169,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.4154228855721392,0.1431513962612508,No,1
9127-FHJBZ,Male,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.95273631840796,0.9317274405723516,No,2
5895-QSXOD,Male,0,No,No,0.1126760563380281,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.5154228855721392,0.0737018232171705,No,4
2400-XIWIO,Female,0,Yes,No,0.9859154929577464,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.7149253731343282,0.7260673897992153,No,4
7729-XBTWX,Male,0,Yes,Yes,0.9154929577464788,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,0.0149253731343283,0.1529771520886222,No,3
5876-HZVZM,Female,0,Yes,Yes,0.0704225352112676,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.3746268656716417,0.0399896145857373,Yes,1
8050-XGRVL,Female,0,Yes,Yes,0.8591549295774649,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),0.36318407960199,0.3930936995153473,No,0
8634-CILSZ,Male,0,No,No,0.9577464788732396,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8601990049751244,0.831012000923148,Yes,4
0524-IAVZO,Female,0,Yes,No,0.4084507042253521,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.664179104477612,0.3006519732287099,Yes,4
1093-YSWCA,Male,0,No,No,0.1408450704225352,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),0.0129353233830845,0.0235806600507731,No,3
2302-ANTDP,Female,1,Yes,No,0.6619718309859155,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.9870646766169154,0.6254442649434572,Yes,3
9127-QRZMH,Male,0,Yes,No,0.6056338028169015,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.4139303482587064,0.2983094853450265,No,1
9693-XMUOB,Male,1,Yes,No,0.8169014084507042,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.3184079601990049,0.3437168243711054,No,4
0549-CYCQN,Male,1,No,No,0.7042253521126761,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),0.6104477611940298,0.4564851142395568,No,1
5140-FOMCQ,Female,0,Yes,No,0.8169014084507042,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.9044776119402984,0.7545522732517886,No,1
4195-NZGTA,Female,0,No,No,0.0,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.0696517412935323,0.0007442880221555,No,4
4188-PCPIG,Female,0,Yes,No,0.7887323943661972,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),0.5184079601990049,0.4737883683360258,No,1
4587-VVTOX,Female,0,Yes,No,0.0704225352112676,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8661691542288558,0.0607431340872374,Yes,4
2296-DKZFP,Female,0,Yes,No,0.9014084507042254,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),0.5248756218905473,0.5039695361181629,No,0
2860-RANUS,Female,1,No,No,0.2676056338028169,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.672139303482587,0.197172859450727,Yes,2
8917-SZTTJ,Male,0,Yes,Yes,0.8309859154929577,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),0.0139303482587064,0.1318889914608816,No,4
9057-MSWCO,Male,1,Yes,No,0.3661971830985915,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.1243781094527363,0.0907339026078929,Yes,2
6890-PFRQX,Male,0,No,No,0.2394366197183098,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,0.5099502487562189,0.1362335564274175,No,2
5055-BRMNE,Female,0,Yes,Yes,0.9295774647887324,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.8800995024875623,0.8066812831756289,No,1
5067-DGXLL,Male,0,No,No,0.0140845070422535,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.0199004975124378,0.0020770828525271,No,2
0619-OLYUR,Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.9318407960199006,0.9291772444034156,No,3
4291-HPAXL,Male,0,No,Yes,0.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.0159203980099502,0.0001211631663974,No,3
3675-YDUPJ,Male,0,No,No,0.1267605633802817,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.0159203980099502,0.0201073159473805,No,2
2921-XWDJH,Female,1,Yes,No,0.5211267605633804,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6487562189054726,0.3609912300946226,No,3
1354-YZFNB,Male,0,Yes,Yes,0.0422535211267605,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),0.0129353233830845,0.0057696745903531,No,4
7291-CDTMJ,Male,0,No,No,0.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.0139303482587064,9.808446803600232e-05,No,4
1666-JXLKU,Female,0,No,No,0.5070422535211268,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8139303482587064,0.4375432725594276,No,1
0222-CNVPT,Male,1,No,No,0.7183098591549296,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.3039800995024875,0.2926667435956612,No,3
4486-EFAEB,Male,0,No,No,0.1690140845070422,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.0213930348258706,0.0268693745672744,No,0
8984-EYLLL,Male,0,Yes,No,0.8873239436619719,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,0.8656716417910447,0.7852065543503346,No,4
3865-ZYKAD,Male,1,Yes,No,0.9577464788732396,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.6631840796019901,0.6654569582275559,No,2
2700-LUEVA,Male,0,No,No,0.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.0248756218905472,0.0002250173090237,No,1
1703-MGIAB,Female,0,No,No,0.2253521126760563,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.5049751243781094,0.125686591276252,No,3
7503-MIOGA,Female,1,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.7124378109452736,0.7706612047080545,No,4
5939-SXWHM,Male,0,Yes,Yes,0.6619718309859155,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.0800995024875622,0.1415012693284098,No,2
